t,t+1,delta,tokenized_data
103983357952,103983362048,4096,4096
103983362048,103983366144,4096,4096
103983366144,103983370240,4096,4096
103983370240,103983374336,4096,4096
103983374336,103983378432,4096,4096
103983378432,103983382528,4096,4096
103983382528,103983386624,4096,4096
103983386624,103983390720,4096,4096
103983390720,103983394816,4096,4096
103983394816,103983398912,4096,4096
103983398912,103983403008,4096,4096
103983403008,103983407104,4096,4096
103983407104,103983411200,4096,4096
103983411200,103983415296,4096,4096
103983415296,103983419392,4096,4096
103983419392,103983423488,4096,4096
103983423488,103983427584,4096,4096
103983427584,103983431680,4096,4096
103983431680,103983435776,4096,4096
103983435776,103983439872,4096,4096
103983439872,103983443968,4096,4096
103983443968,103983448064,4096,4096
103983448064,103983452160,4096,4096
103983452160,103983456256,4096,4096
103983456256,103983460352,4096,4096
103983460352,103983464448,4096,4096
103983464448,103983468544,4096,4096
103983468544,103983472640,4096,4096
103983472640,103983476736,4096,4096
103983476736,103983480832,4096,4096
103983480832,103983484928,4096,4096
103983484928,103983489024,4096,4096
103983489024,103983493120,4096,4096
103983493120,103983497216,4096,4096
103983497216,103983501312,4096,4096
103983501312,103983505408,4096,4096
103983505408,103983509504,4096,4096
103983509504,103983513600,4096,4096
103983513600,103983517696,4096,4096
103983517696,103983521792,4096,4096
103983521792,103983525888,4096,4096
103983525888,103983529984,4096,4096
103983529984,103983534080,4096,4096
103983534080,103983538176,4096,4096
103983538176,103983542272,4096,4096
103983542272,103983546368,4096,4096
103983546368,103983550464,4096,4096
103983550464,103983554560,4096,4096
103983554560,103983558656,4096,4096
103983558656,103983562752,4096,4096
103983562752,103983566848,4096,4096
103983566848,103983570944,4096,4096
103983570944,103983575040,4096,4096
103983575040,103983579136,4096,4096
103983579136,103983583232,4096,4096
103983583232,103983587328,4096,4096
103983587328,103983591424,4096,4096
103983591424,103983595520,4096,4096
103983595520,103983599616,4096,4096
103983599616,103983603712,4096,4096
103983603712,103983607808,4096,4096
103983607808,103983611904,4096,4096
103983611904,103983616000,4096,4096
103983616000,103983620096,4096,4096
103983620096,103983624192,4096,4096
103983624192,103983628288,4096,4096
103983628288,103983632384,4096,4096
103983632384,103983636480,4096,4096
103983636480,103983640576,4096,4096
103983640576,103983644672,4096,4096
103983644672,103983648768,4096,4096
103983648768,103983652864,4096,4096
103983652864,103983656960,4096,4096
103983656960,103983661056,4096,4096
103983661056,103983665152,4096,4096
103983665152,103983669248,4096,4096
103983669248,103983673344,4096,4096
103983673344,103983677440,4096,4096
103983677440,103983681536,4096,4096
103983681536,103983685632,4096,4096
103983685632,103983689728,4096,4096
103983689728,103983693824,4096,4096
103983693824,103983697920,4096,4096
103983697920,103983702016,4096,4096
103983702016,103983706112,4096,4096
103983706112,103983710208,4096,4096
103983710208,103983714304,4096,4096
103983714304,103983718400,4096,4096
103983718400,103983722496,4096,4096
103983722496,103983726592,4096,4096
103983726592,103983730688,4096,4096
103983730688,103983734784,4096,4096
103983734784,103983738880,4096,4096
103983738880,103983742976,4096,4096
103983742976,103983747072,4096,4096
103983747072,103983751168,4096,4096
103983751168,103983755264,4096,4096
103983755264,103983759360,4096,4096
103983759360,103983763456,4096,4096
103983763456,103983767552,4096,4096
103983767552,103983771648,4096,4096
103983771648,103983775744,4096,4096
103983775744,103983779840,4096,4096
103983779840,103983783936,4096,4096
103983783936,103983788032,4096,4096
103983788032,103983792128,4096,4096
103983792128,103983796224,4096,4096
103983796224,103983800320,4096,4096
103983800320,103983804416,4096,4096
103983804416,103983808512,4096,4096
103983808512,103983812608,4096,4096
103983812608,103983816704,4096,4096
103983816704,103983820800,4096,4096
103983820800,103983824896,4096,4096
103983824896,103983828992,4096,4096
103983828992,103983833088,4096,4096
103983833088,103983837184,4096,4096
103983837184,103983841280,4096,4096
103983841280,103983845376,4096,4096
103983845376,103983849472,4096,4096
103983849472,103983853568,4096,4096
103983853568,103983857664,4096,4096
103983857664,103983861760,4096,4096
103983861760,103983865856,4096,4096
103983865856,103983869952,4096,4096
103983869952,103983874048,4096,4096
103983874048,103983878144,4096,4096
103983878144,103983882240,4096,4096
103983882240,103983886336,4096,4096
103983886336,103983890432,4096,4096
103983890432,103983894528,4096,4096
103983894528,103983898624,4096,4096
103983898624,103983902720,4096,4096
103983902720,103983906816,4096,4096
103983906816,103983910912,4096,4096
103983910912,103983915008,4096,4096
103983915008,103983919104,4096,4096
103983919104,103983923200,4096,4096
103983923200,103983927296,4096,4096
103983927296,103983931392,4096,4096
103983931392,103983935488,4096,4096
103983935488,103983939584,4096,4096
103983939584,103983943680,4096,4096
103983943680,103983947776,4096,4096
103983947776,103983951872,4096,4096
103983951872,103983955968,4096,4096
103983955968,103983960064,4096,4096
103983960064,103983964160,4096,4096
103983964160,103983968256,4096,4096
103983968256,103983972352,4096,4096
103983972352,103983976448,4096,4096
103983976448,103983980544,4096,4096
103983980544,103983984640,4096,4096
103983984640,103983988736,4096,4096
103983988736,103983992832,4096,4096
103983992832,103983996928,4096,4096
103983996928,103984001024,4096,4096
103984001024,103984005120,4096,4096
103984005120,103984009216,4096,4096
103984009216,103984013312,4096,4096
103984013312,103984017408,4096,4096
103984017408,103984021504,4096,4096
103984021504,103984025600,4096,4096
103984025600,103984029696,4096,4096
103984029696,103984033792,4096,4096
103984033792,103984037888,4096,4096
103984037888,103984041984,4096,4096
103984041984,103984046080,4096,4096
103984046080,103984050176,4096,4096
103984050176,103984054272,4096,4096
103984054272,103984058368,4096,4096
103984058368,103984062464,4096,4096
103984062464,103984066560,4096,4096
103984066560,103984070656,4096,4096
103984070656,103984074752,4096,4096
103984074752,103984078848,4096,4096
103984078848,103984082944,4096,4096
103984082944,103984087040,4096,4096
103984087040,103984091136,4096,4096
103984091136,103984095232,4096,4096
103984095232,103984099328,4096,4096
103984099328,103984103424,4096,4096
103984103424,103984107520,4096,4096
103984107520,103984111616,4096,4096
103984111616,103984115712,4096,4096
103984115712,103984119808,4096,4096
103984119808,103984123904,4096,4096
103984123904,103984128000,4096,4096
103984128000,103984132096,4096,4096
103984132096,103984136192,4096,4096
103984136192,103984140288,4096,4096
103984140288,103984144384,4096,4096
103984144384,103984148480,4096,4096
103984148480,103984152576,4096,4096
103984152576,103984156672,4096,4096
103984156672,103984160768,4096,4096
103984160768,103984164864,4096,4096
103984164864,103984168960,4096,4096
103984168960,103984173056,4096,4096
103984173056,103984177152,4096,4096
103984177152,103984181248,4096,4096
103984181248,103984185344,4096,4096
103984185344,103984189440,4096,4096
103984189440,103984193536,4096,4096
103984193536,103984197632,4096,4096
103984197632,103984201728,4096,4096
103984201728,103984205824,4096,4096
103984205824,103984209920,4096,4096
103984209920,103984214016,4096,4096
103984214016,103984218112,4096,4096
103984218112,103984222208,4096,4096
103984222208,103984226304,4096,4096
103984226304,103984230400,4096,4096
103984230400,103984234496,4096,4096
103984234496,103984238592,4096,4096
103984238592,103984242688,4096,4096
103984242688,103984246784,4096,4096
103984246784,103984250880,4096,4096
103984250880,103984254976,4096,4096
103984254976,103984259072,4096,4096
103984259072,103984263168,4096,4096
103984263168,103984267264,4096,4096
103984267264,103984271360,4096,4096
103984271360,103984275456,4096,4096
103984275456,103984279552,4096,4096
103984279552,103984283648,4096,4096
103984283648,103984287744,4096,4096
103984287744,103984291840,4096,4096
103984291840,103984295936,4096,4096
103984295936,103984300032,4096,4096
103984300032,103984304128,4096,4096
103984304128,103984308224,4096,4096
103984308224,103984312320,4096,4096
103984312320,103984316416,4096,4096
103984316416,103984320512,4096,4096
103984320512,103984324608,4096,4096
103984324608,103984328704,4096,4096
103984328704,103984332800,4096,4096
103984332800,103984336896,4096,4096
103984336896,103984340992,4096,4096
103984340992,103984345088,4096,4096
103984345088,103984349184,4096,4096
103984349184,103984353280,4096,4096
103984353280,103984357376,4096,4096
103984357376,103984361472,4096,4096
103984361472,103984365568,4096,4096
103984365568,103984369664,4096,4096
103984369664,103984373760,4096,4096
103984373760,103984377856,4096,4096
103984377856,103984381952,4096,4096
103984381952,103984386048,4096,4096
103984386048,103984390144,4096,4096
103984390144,103984394240,4096,4096
103984394240,103984398336,4096,4096
103984398336,103984402432,4096,4096
103984402432,103984406528,4096,4096
103984406528,103984410624,4096,4096
103984410624,103984414720,4096,4096
103984414720,103984418816,4096,4096
103984418816,103984422912,4096,4096
103984422912,103984427008,4096,4096
103984427008,103984431104,4096,4096
103984431104,103984435200,4096,4096
103984435200,103984439296,4096,4096
103984439296,103984443392,4096,4096
103984443392,103984447488,4096,4096
103984447488,103984451584,4096,4096
103984451584,103984455680,4096,4096
103984455680,103984459776,4096,4096
103984459776,103984463872,4096,4096
103984463872,103984467968,4096,4096
103984467968,103984472064,4096,4096
103984472064,103984476160,4096,4096
103984476160,103984480256,4096,4096
103984480256,103984484352,4096,4096
103984484352,103984488448,4096,4096
103984488448,103984492544,4096,4096
103984492544,103984496640,4096,4096
103984496640,103984500736,4096,4096
103984500736,103984504832,4096,4096
103984504832,103984508928,4096,4096
103984508928,103984513024,4096,4096
103984513024,103984517120,4096,4096
103984517120,103984521216,4096,4096
103984521216,103984525312,4096,4096
103984525312,103984529408,4096,4096
103984529408,103984533504,4096,4096
103984533504,103984537600,4096,4096
103984537600,103984541696,4096,4096
103984541696,103984545792,4096,4096
103984545792,103984549888,4096,4096
103984549888,103984553984,4096,4096
103984553984,103984558080,4096,4096
103984558080,103984562176,4096,4096
103984562176,103984566272,4096,4096
103984566272,103984570368,4096,4096
103984570368,103984574464,4096,4096
103984574464,103984578560,4096,4096
103984578560,103984582656,4096,4096
103984582656,103984586752,4096,4096
103984586752,103984590848,4096,4096
103984590848,103984594944,4096,4096
103984594944,103984599040,4096,4096
103984599040,103984603136,4096,4096
103984603136,103984607232,4096,4096
103984607232,103984611328,4096,4096
103984611328,103984615424,4096,4096
103984615424,103984619520,4096,4096
103984619520,103984623616,4096,4096
103984623616,103984627712,4096,4096
103984627712,103984631808,4096,4096
103984631808,103984635904,4096,4096
103984635904,103984640000,4096,4096
103984640000,103984644096,4096,4096
103984644096,103984648192,4096,4096
103984648192,103984652288,4096,4096
103984652288,103984656384,4096,4096
103984656384,103984660480,4096,4096
103984660480,103984664576,4096,4096
103984664576,103984668672,4096,4096
103984668672,103984672768,4096,4096
103984672768,103984676864,4096,4096
103984676864,103984680960,4096,4096
103984680960,103984685056,4096,4096
103984685056,103984689152,4096,4096
103984689152,103984693248,4096,4096
103984693248,103984697344,4096,4096
103984697344,103984701440,4096,4096
103984701440,103984705536,4096,4096
103984705536,103984709632,4096,4096
103984709632,103984713728,4096,4096
103984713728,103984717824,4096,4096
103984717824,103984721920,4096,4096
103984721920,103984726016,4096,4096
103984726016,103984730112,4096,4096
103984730112,103984734208,4096,4096
103984734208,103984738304,4096,4096
103984738304,103984742400,4096,4096
103984742400,103984746496,4096,4096
103984746496,103984750592,4096,4096
103984750592,103984754688,4096,4096
103984754688,103984758784,4096,4096
103984758784,103984762880,4096,4096
103984762880,103984766976,4096,4096
103984766976,103984771072,4096,4096
103984771072,103984775168,4096,4096
103984775168,103984779264,4096,4096
103984779264,103984783360,4096,4096
103984783360,103984787456,4096,4096
103984787456,103984791552,4096,4096
103984791552,103984795648,4096,4096
103984795648,103984799744,4096,4096
103984799744,103984803840,4096,4096
103984803840,103984807936,4096,4096
103984807936,103984812032,4096,4096
103984812032,103984816128,4096,4096
103984816128,103984820224,4096,4096
103984820224,103984824320,4096,4096
103984824320,103984828416,4096,4096
103984828416,103984832512,4096,4096
103984832512,103984836608,4096,4096
103984836608,103984840704,4096,4096
103984840704,103984844800,4096,4096
103984844800,103984848896,4096,4096
103984848896,103984852992,4096,4096
103984852992,103984857088,4096,4096
103984857088,103984861184,4096,4096
103984861184,103984865280,4096,4096
103984865280,103984869376,4096,4096
103984869376,103984873472,4096,4096
103984873472,103984877568,4096,4096
103984877568,103984881664,4096,4096
103984881664,103984885760,4096,4096
103984885760,103984889856,4096,4096
103984889856,103984893952,4096,4096
103984893952,103984898048,4096,4096
103984898048,103984902144,4096,4096
