t,t+1,delta,tokenized_data
103946989568,103946993664,4096,4096
103946993664,103946997760,4096,4096
103946997760,103947001856,4096,4096
103947001856,103947005952,4096,4096
103947005952,103947010048,4096,4096
103947010048,103947014144,4096,4096
103947014144,103947018240,4096,4096
103947018240,103947022336,4096,4096
103947022336,103947026432,4096,4096
103947026432,103947030528,4096,4096
103947030528,103947034624,4096,4096
103947034624,103947038720,4096,4096
103947038720,103947042816,4096,4096
103947042816,103947046912,4096,4096
103947046912,103947051008,4096,4096
103947051008,103947055104,4096,4096
103947055104,103947059200,4096,4096
103947059200,103947063296,4096,4096
103947063296,103947067392,4096,4096
103947067392,103947071488,4096,4096
103947071488,103947075584,4096,4096
103947075584,103947079680,4096,4096
103947079680,103947083776,4096,4096
103947083776,103947087872,4096,4096
103947087872,103947091968,4096,4096
103947091968,103947096064,4096,4096
103947096064,103947100160,4096,4096
103947100160,103947104256,4096,4096
103947104256,103947108352,4096,4096
103947108352,103947112448,4096,4096
103947112448,103947116544,4096,4096
103947116544,103947120640,4096,4096
103947120640,103947124736,4096,4096
103947124736,103947128832,4096,4096
103947128832,103947132928,4096,4096
103947132928,103947137024,4096,4096
103947137024,103947141120,4096,4096
103947141120,103947145216,4096,4096
103947145216,103947149312,4096,4096
103947149312,103947153408,4096,4096
103947153408,103947157504,4096,4096
103947157504,103947161600,4096,4096
103947161600,103947165696,4096,4096
103947165696,103947169792,4096,4096
103947169792,103947173888,4096,4096
103947173888,103947177984,4096,4096
103947177984,103947182080,4096,4096
103947182080,103947186176,4096,4096
103947186176,103947190272,4096,4096
103947190272,103947194368,4096,4096
103947194368,103947198464,4096,4096
103947198464,103947202560,4096,4096
103947202560,103947206656,4096,4096
103947206656,103947210752,4096,4096
103947210752,103947214848,4096,4096
103947214848,103947218944,4096,4096
103947218944,103947223040,4096,4096
103947223040,103947227136,4096,4096
103947227136,103947231232,4096,4096
103947231232,103947235328,4096,4096
103947235328,103947239424,4096,4096
103947239424,103947243520,4096,4096
103947243520,103947247616,4096,4096
103947247616,103947251712,4096,4096
103947251712,103947255808,4096,4096
103947255808,103947259904,4096,4096
103947259904,103947264000,4096,4096
103947264000,103947268096,4096,4096
103947268096,103947272192,4096,4096
103947272192,103947276288,4096,4096
103947276288,103947280384,4096,4096
103947280384,103947284480,4096,4096
103947284480,103947288576,4096,4096
103947288576,103947292672,4096,4096
103947292672,103947296768,4096,4096
103947296768,103947300864,4096,4096
103947300864,103947304960,4096,4096
103947304960,103947309056,4096,4096
103947309056,103947313152,4096,4096
103947313152,103947317248,4096,4096
103947317248,103947321344,4096,4096
103947321344,103947325440,4096,4096
103947325440,103947329536,4096,4096
103947329536,103947333632,4096,4096
103947333632,103947337728,4096,4096
103947337728,103947341824,4096,4096
103947341824,103947345920,4096,4096
103947345920,103947350016,4096,4096
103947350016,103947354112,4096,4096
103947354112,103947358208,4096,4096
103947358208,103947362304,4096,4096
103947362304,103947366400,4096,4096
103947366400,103947370496,4096,4096
103947370496,103947374592,4096,4096
103947374592,103947378688,4096,4096
103947378688,103947382784,4096,4096
103947382784,103947386880,4096,4096
103947386880,103947390976,4096,4096
103947390976,103947395072,4096,4096
103947395072,103947399168,4096,4096
103947399168,103947403264,4096,4096
103947403264,103947407360,4096,4096
103947407360,103947411456,4096,4096
103947411456,103947415552,4096,4096
103947415552,103947419648,4096,4096
103947419648,103947423744,4096,4096
103947423744,103947427840,4096,4096
103947427840,103947431936,4096,4096
103947431936,103939047424,-8384512,-1
103939047424,103939051520,4096,4096
103939051520,103939055616,4096,4096
103939055616,103939059712,4096,4096
103939059712,103939063808,4096,4096
103939063808,103939067904,4096,4096
103939067904,103939072000,4096,4096
103939072000,103939076096,4096,4096
103939076096,103939080192,4096,4096
103939080192,103939084288,4096,4096
103939084288,103939088384,4096,4096
103939088384,103939092480,4096,4096
103939092480,103939096576,4096,4096
103939096576,103939100672,4096,4096
103939100672,103939104768,4096,4096
103939104768,103939108864,4096,4096
103939108864,103939112960,4096,4096
103939112960,103939117056,4096,4096
103939117056,103939121152,4096,4096
103939121152,103939125248,4096,4096
103939125248,103939129344,4096,4096
103939129344,103939133440,4096,4096
103939133440,103939137536,4096,4096
103939137536,103939141632,4096,4096
103939141632,103939145728,4096,4096
103939145728,103939149824,4096,4096
103939149824,103939153920,4096,4096
103939153920,103939158016,4096,4096
103939158016,103939162112,4096,4096
103939162112,103939166208,4096,4096
103939166208,103939170304,4096,4096
103939170304,103939174400,4096,4096
103939174400,103939178496,4096,4096
103939178496,103939182592,4096,4096
103939182592,103939186688,4096,4096
103939186688,103939190784,4096,4096
103939190784,103939194880,4096,4096
103939194880,103939198976,4096,4096
103939198976,103939203072,4096,4096
103939203072,103939207168,4096,4096
103939207168,103939211264,4096,4096
103939211264,103939215360,4096,4096
103939215360,103939219456,4096,4096
103939219456,103939223552,4096,4096
103939223552,103939227648,4096,4096
103939227648,103939231744,4096,4096
103939231744,103939235840,4096,4096
103939235840,103939239936,4096,4096
103939239936,103939244032,4096,4096
103939244032,103939248128,4096,4096
103939248128,103939252224,4096,4096
103939252224,103939256320,4096,4096
103939256320,103939260416,4096,4096
103939260416,103939264512,4096,4096
103939264512,103939268608,4096,4096
103939268608,103939272704,4096,4096
103939272704,103939276800,4096,4096
103939276800,103939280896,4096,4096
103939280896,103939284992,4096,4096
103939284992,103939289088,4096,4096
103939289088,103939293184,4096,4096
103939293184,103939297280,4096,4096
103939297280,103939301376,4096,4096
103939301376,103939305472,4096,4096
103939305472,103939309568,4096,4096
103939309568,103939313664,4096,4096
103939313664,103939317760,4096,4096
103939317760,103939321856,4096,4096
103939321856,103939325952,4096,4096
103939325952,103939330048,4096,4096
103939330048,103939334144,4096,4096
103939334144,103939338240,4096,4096
103939338240,103939342336,4096,4096
103939342336,103939346432,4096,4096
103939346432,103939350528,4096,4096
103939350528,103939354624,4096,4096
103939354624,103939358720,4096,4096
103939358720,103939362816,4096,4096
103939362816,103939366912,4096,4096
103939366912,103939371008,4096,4096
103939371008,103939375104,4096,4096
103939375104,103939379200,4096,4096
103939379200,103939383296,4096,4096
103939383296,103939387392,4096,4096
103939387392,103939391488,4096,4096
103939391488,103939395584,4096,4096
103939395584,103939399680,4096,4096
103939399680,103939403776,4096,4096
103939403776,103939407872,4096,4096
103939407872,103939411968,4096,4096
103939411968,103939416064,4096,4096
103939416064,103939420160,4096,4096
103939420160,103939424256,4096,4096
103939424256,103939428352,4096,4096
103939428352,103939432448,4096,4096
103939432448,103939436544,4096,4096
103939436544,103939440640,4096,4096
103939440640,103939444736,4096,4096
103939444736,103939448832,4096,4096
103939448832,103939452928,4096,4096
103939452928,103939457024,4096,4096
103939457024,103939461120,4096,4096
103939461120,103939465216,4096,4096
103939465216,103939469312,4096,4096
103939469312,103939473408,4096,4096
103939473408,103939477504,4096,4096
103939477504,103939481600,4096,4096
103939481600,103939485696,4096,4096
103939485696,103939489792,4096,4096
103939489792,103939493888,4096,4096
103939493888,103939497984,4096,4096
103939497984,103939502080,4096,4096
103939502080,103939506176,4096,4096
103939506176,103939510272,4096,4096
103939510272,103939514368,4096,4096
103939514368,103939518464,4096,4096
103939518464,103939522560,4096,4096
103939522560,103939526656,4096,4096
103939526656,103939530752,4096,4096
103939530752,103939534848,4096,4096
103939534848,103939538944,4096,4096
103939538944,103939543040,4096,4096
103939543040,103939547136,4096,4096
103939547136,103939551232,4096,4096
103939551232,103939555328,4096,4096
103939555328,103939559424,4096,4096
103939559424,103939563520,4096,4096
103939563520,103939567616,4096,4096
103939567616,103939571712,4096,4096
103939571712,103939575808,4096,4096
103939575808,103939579904,4096,4096
103939579904,103939584000,4096,4096
103939584000,103939588096,4096,4096
103939588096,103939592192,4096,4096
103939592192,103939596288,4096,4096
103939596288,103939600384,4096,4096
103939600384,103939604480,4096,4096
103939604480,103939608576,4096,4096
103939608576,103939612672,4096,4096
103939612672,103939616768,4096,4096
103939616768,103939620864,4096,4096
103939620864,103939624960,4096,4096
103939624960,103939629056,4096,4096
103939629056,103939633152,4096,4096
103939633152,103939637248,4096,4096
103939637248,103939641344,4096,4096
103939641344,103939645440,4096,4096
103939645440,103939649536,4096,4096
103939649536,103939653632,4096,4096
103939653632,103939657728,4096,4096
103939657728,103939661824,4096,4096
103939661824,103939665920,4096,4096
103939665920,103939670016,4096,4096
103939670016,103939674112,4096,4096
103939674112,103939678208,4096,4096
103939678208,103939682304,4096,4096
103939682304,103939686400,4096,4096
103939686400,103939690496,4096,4096
103939690496,103939694592,4096,4096
103939694592,103939698688,4096,4096
103939698688,103939702784,4096,4096
103939702784,103939706880,4096,4096
103939706880,103939710976,4096,4096
103939710976,103939715072,4096,4096
103939715072,103939719168,4096,4096
103939719168,103939723264,4096,4096
103939723264,103939727360,4096,4096
103939727360,103939731456,4096,4096
103939731456,103939735552,4096,4096
103939735552,103939739648,4096,4096
103939739648,103939743744,4096,4096
103939743744,103939747840,4096,4096
103939747840,103939751936,4096,4096
103939751936,103939756032,4096,4096
103939756032,103939760128,4096,4096
103939760128,103939764224,4096,4096
103939764224,103939768320,4096,4096
103939768320,103939772416,4096,4096
103939772416,103939776512,4096,4096
103939776512,103939780608,4096,4096
103939780608,103939784704,4096,4096
103939784704,103939788800,4096,4096
103939788800,103939792896,4096,4096
103939792896,103939796992,4096,4096
103939796992,103939801088,4096,4096
103939801088,103939805184,4096,4096
103939805184,103939809280,4096,4096
103939809280,103939813376,4096,4096
103939813376,103939817472,4096,4096
103939817472,103939821568,4096,4096
103939821568,103939825664,4096,4096
103939825664,103939829760,4096,4096
103939829760,103939833856,4096,4096
103939833856,103939837952,4096,4096
103939837952,103939842048,4096,4096
103939842048,103939846144,4096,4096
103939846144,103939850240,4096,4096
103939850240,103939854336,4096,4096
103939854336,103939858432,4096,4096
103939858432,103939862528,4096,4096
103939862528,103939866624,4096,4096
103939866624,103939870720,4096,4096
103939870720,103939874816,4096,4096
103939874816,103939878912,4096,4096
103939878912,103939883008,4096,4096
103939883008,103939887104,4096,4096
103939887104,103939891200,4096,4096
103939891200,103939895296,4096,4096
103939895296,103939899392,4096,4096
103939899392,103939903488,4096,4096
103939903488,103939907584,4096,4096
103939907584,103939911680,4096,4096
103939911680,103939915776,4096,4096
103939915776,103939919872,4096,4096
103939919872,103939923968,4096,4096
103939923968,103939928064,4096,4096
103939928064,103939932160,4096,4096
103939932160,103939936256,4096,4096
103939936256,103939940352,4096,4096
103939940352,103939944448,4096,4096
103939944448,103939948544,4096,4096
103939948544,103939952640,4096,4096
103939952640,103939956736,4096,4096
103939956736,103939960832,4096,4096
103939960832,103939964928,4096,4096
103939964928,103939969024,4096,4096
103939969024,103939973120,4096,4096
103939973120,103939977216,4096,4096
103939977216,103939981312,4096,4096
103939981312,103939985408,4096,4096
103939985408,103939989504,4096,4096
103939989504,103939993600,4096,4096
103939993600,103939997696,4096,4096
103939997696,103940001792,4096,4096
103940001792,103940005888,4096,4096
103940005888,103940009984,4096,4096
103940009984,103940014080,4096,4096
103940014080,103940018176,4096,4096
103940018176,103940022272,4096,4096
103940022272,103940026368,4096,4096
103940026368,103940030464,4096,4096
103940030464,103940034560,4096,4096
103940034560,103940038656,4096,4096
103940038656,103940042752,4096,4096
103940042752,103940046848,4096,4096
103940046848,103940050944,4096,4096
103940050944,103940055040,4096,4096
103940055040,103940059136,4096,4096
103940059136,103940063232,4096,4096
103940063232,103940067328,4096,4096
103940067328,103940071424,4096,4096
103940071424,103940075520,4096,4096
103940075520,103940079616,4096,4096
103940079616,103940083712,4096,4096
103940083712,103940087808,4096,4096
103940087808,103940091904,4096,4096
103940091904,103940096000,4096,4096
103940096000,103940100096,4096,4096
103940100096,103940104192,4096,4096
103940104192,103940108288,4096,4096
103940108288,103940112384,4096,4096
103940112384,103940116480,4096,4096
103940116480,103940120576,4096,4096
103940120576,103940124672,4096,4096
103940124672,103940128768,4096,4096
103940128768,103940132864,4096,4096
103940132864,103940136960,4096,4096
103940136960,103940141056,4096,4096
103940141056,103940145152,4096,4096
